lat,lon,year,month,sst,mld,scew,scns,sal,chlor,pred
42.68,-70.15,2010.0,9.0,23.133,20.028,0.035,0.012,34.887,0.876,0.7110714285714286
30.86,-81.29,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.8427518037518038
42.09,-70.08,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.8323095238095236
41.93,-70.54,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.5251666666666669
41.87,-70.31,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.6361984126984126
41.97,-70.14,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.28800000000000003
44.63,-66.55,2010.0,8.0,24.312,13.453,0.031,0.006,34.76,0.843,0.3196428571428572
31.34,-81.03,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.7016666666666667
41.9,-70.33,2018.0,1.0,15.837,76.273,0.033,0.004,35.47,0.597,0.08964285714285714
42.09,-70.09,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.8403214285714286
41.88,-70.16,2017.0,2.0,15.196,79.868,0.035,0.005,35.411,0.543,0.8164999999999999
42.06,-70.25,2006.0,4.0,15.12,33.071,0.029,0.01,35.219,1.372,0.6823095238095237
50.06,-64.79,2016.0,8.0,24.59,14.065,0.037,0.005,34.957,0.973,0.6664047619047616
30.81,-80.91,2006.0,3.0,14.378,84.463,0.024,-0.008,35.185,0.688,0.5456666666666667
41.73,-69.8,2011.0,5.0,17.197,15.031,0.031,0.013,35.128,0.956,0.527809523809524
42.69,-70.39,2003.0,12.0,17.119,63.112,0.029,0.004,35.252,0.606,0.6633333333333333
30.94,-81.06,2009.0,3.0,14.44,71.726,0.024,0.0,35.193,0.735,0.7294761904761903
29.11,-80.93,2005.0,2.0,14.793,77.596,0.025,-0.009,35.191,0.507,0.6215317460317459
43.38,-68.55,2012.0,11.0,19.273,45.821,0.027,0.004,35.072,0.9,0.45966666666666667
42.03,-70.3,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.1610714285714286
42.1,-70.59,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.5514999999999999
42.84,-69.07,2010.0,12.0,16.715,66.812,0.031,-0.022,35.162,0.685,0.022000000000000002
30.49,-81.37,2014.0,2.0,15.365,61.98,0.04,-0.0,35.337,0.513,0.6899047619047619
48.02,-63.84,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.5190238095238096
41.89,-70.27,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.5469285714285715
30.79,-81.2,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.6425793650793648
41.79,-70.48,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.7491666666666668
41.81,-70.32,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.6679126984126985
42.09,-70.35,2003.0,7.0,22.665,12.303,0.039,0.01,35.02,0.82,0.09345238095238095
41.78,-70.42,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.5017500000000001
41.01,-70.61,2015.0,3.0,14.945,68.358,0.039,0.002,35.41,0.501,0.17892857142857146
41.8,-70.43,2017.0,2.0,15.196,79.868,0.035,0.005,35.411,0.543,0.4758809523809522
42.05,-70.02,2005.0,10.0,21.313,29.293,0.029,-0.002,34.937,0.868,0.19200000000000003
41.76,-70.39,2011.0,2.0,14.459,86.947,0.028,-0.007,35.12,0.638,0.99
47.7,-63.13,2017.0,10.0,21.582,33.934,0.034,0.011,35.035,1.093,0.07333333333333333
41.96,-70.38,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.512361111111111
41.96,-70.49,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.05416666666666667
30.32,-81.35,2004.0,1.0,15.442,83.486,0.048,-0.038,35.368,0.563,0.0971904761904762
41.29,-69.23,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.144
30.64,-81.23,2009.0,3.0,14.44,71.726,0.024,0.0,35.193,0.735,0.8636904761904762
41.88,-70.41,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.4701170496170496
30.58,-81.13,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.12916666666666665
41.76,-69.83,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.12983333333333336
41.84,-70.29,2011.0,2.0,14.459,86.947,0.028,-0.007,35.12,0.638,0.3591666666666666
42.17,-70.42,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.44299999999999995
44.7,-66.43,2016.0,8.0,24.59,14.065,0.037,0.005,34.957,0.973,0.48350000000000015
31.08,-81.02,2013.0,12.0,16.967,61.014,0.032,0.002,35.127,0.573,0.887
42.02,-70.17,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.7294761904761903
42.07,-70.27,2009.0,5.0,16.963,17.017,0.032,0.007,35.1,1.072,0.32702380952380955
47.8,-63.89,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.2754444444444445
41.84,-70.4,2016.0,1.0,16.139,73.567,0.037,-0.009,35.289,0.618,0.9309999999999999
41.88,-70.19,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.21299999999999997
28.4,-80.54,2015.0,1.0,16.241,70.502,0.04,0.003,35.31,0.58,0.9455833333333332
42.06,-70.62,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.9533333333333333
42.58,-70.68,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.8057857142857142
42.65,-70.37,2010.0,9.0,23.133,20.028,0.035,0.012,34.887,0.876,0.8416666666666666
43.12,-70.14,2006.0,11.0,19.063,43.313,0.026,0.003,35.036,0.867,0.9024880952380953
41.89,-70.17,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.941
31.54,-80.97,2013.0,1.0,15.634,78.116,0.034,-0.011,35.194,0.607,0.7870833333333332
29.84,-81.2,2005.0,2.0,14.793,77.596,0.025,-0.009,35.191,0.507,0.8551200466200467
42.01,-70.22,2009.0,3.0,14.44,71.726,0.024,0.0,35.193,0.735,0.36283333333333334
30.24,-81.23,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.6642818015318014
47.8,-63.91,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.8213333333333332
47.43,-63.42,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.97
42.02,-70.19,2017.0,5.0,16.991,20.737,0.036,0.002,35.357,0.91,0.20049999999999998
29.95,-81.04,2003.0,1.0,15.189,79.976,0.04,-0.012,35.348,0.519,0.2517676767676768
41.78,-68.68,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.9375
30.44,-81.38,2011.0,2.0,14.459,86.947,0.028,-0.007,35.12,0.638,0.5093095238095239
31.24,-81.07,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.3952777777777778
47.44,-63.45,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.18983333333333335
30.93,-81.09,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.8283333333333333
31.28,-81.08,2016.0,3.0,15.224,52.131,0.039,-0.0,35.288,0.774,0.17782142857142857
41.92,-70.35,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.8764523809523811
42.03,-70.22,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.644047619047619
41.9,-70.21,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.8063809523809523
48.07,-63.74,2015.0,8.0,24.319,13.806,0.035,0.011,35.011,0.922,0.9133333333333334
42.68,-70.73,2010.0,10.0,21.238,30.587,0.029,0.007,34.965,0.877,0.2753333333333334
42.18,-70.28,2006.0,4.0,15.12,33.071,0.029,0.01,35.219,1.372,0.16416666666666666
42.08,-70.25,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.9011547619047617
42.08,-70.34,2006.0,4.0,15.12,33.071,0.029,0.01,35.219,1.372,0.24266666666666661
42.02,-70.13,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.962857142857143
29.02,-80.84,2003.0,1.0,15.189,79.976,0.04,-0.012,35.348,0.519,0.40461904761904754
42.15,-70.0,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.6027922355422357
41.94,-70.35,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.7196666666666667
41.81,-70.33,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.9525476190476191
42.03,-70.24,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.49997619047619063
41.9,-70.29,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.6420119047619046
42.4,-70.43,2005.0,7.0,22.654,11.31,0.034,0.006,34.797,0.78,0.513357142857143
42.27,-70.18,2005.0,9.0,23.275,19.781,0.031,0.014,34.793,0.865,0.4181666666666667
42.16,-70.32,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.8625000000000002
41.88,-70.48,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.5169999999999999
42.41,-70.61,2003.0,7.0,22.665,12.303,0.039,0.01,35.02,0.82,0.6843333333333332
43.1,-70.15,2007.0,11.0,18.975,44.228,0.035,-0.002,35.102,0.817,0.3222619047619047
30.11,-81.29,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.19345238095238096
41.9,-70.24,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.7907500000000001
41.89,-70.23,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.8383571428571429
40.33,-73.92,2012.0,5.0,17.496,17.414,0.029,-0.003,35.151,0.96,0.9890000000000001
30.75,-81.01,2005.0,1.0,15.604,74.672,0.023,-0.013,35.262,0.537,0.5026984126984125
30.7,-81.34,2005.0,12.0,17.017,56.464,0.033,-0.001,35.123,0.67,0.22416666666666665
43.35,-68.58,2007.0,11.0,18.975,44.228,0.035,-0.002,35.102,0.817,0.42166666666666663
47.47,-63.46,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.20425000000000001
30.53,-81.32,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.24233333333333335
41.97,-70.18,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.48387996725496707
41.86,-70.21,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.19159523809523812
41.26,-71.07,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.6613809523809523
30.35,-81.27,2003.0,1.0,15.189,79.976,0.04,-0.012,35.348,0.519,0.19861904761904764
30.3,-81.12,2005.0,12.0,17.017,56.464,0.033,-0.001,35.123,0.67,0.88
40.97,-69.38,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.4850833333333334
41.88,-70.19,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.6861666666666667
41.89,-70.47,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.6579761904761904
42.12,-70.49,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.8106190476190478
31.03,-80.89,2005.0,2.0,14.793,77.596,0.025,-0.009,35.191,0.507,0.6883333333333332
41.74,-70.38,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.470547619047619
41.92,-70.35,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.9193333333333332
42.91,-70.34,2006.0,11.0,19.063,43.313,0.026,0.003,35.036,0.867,0.7366666666666666
41.8,-70.46,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.650809801309801
42.06,-70.28,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.3961666666666667
32.28,-80.18,2004.0,12.0,16.82,61.48,0.029,0.009,35.206,0.612,0.599922744738921
41.83,-70.39,2012.0,2.0,15.085,67.98,0.034,-0.007,35.184,0.588,0.15566666666666668
30.74,-81.34,2017.0,2.0,15.196,79.868,0.035,0.005,35.411,0.543,0.9716666666666666
42.0,-70.3,2003.0,4.0,15.157,38.586,0.033,0.005,35.301,1.052,0.9059999999999999
41.97,-70.29,2003.0,4.0,15.157,38.586,0.033,0.005,35.301,1.052,0.36800000000000005
30.02,-81.15,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.995
42.02,-70.14,2016.0,4.0,15.698,36.158,0.031,0.001,35.232,0.969,0.5842698412698412
41.68,-69.78,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.6768173770673769
31.88,-80.75,2007.0,12.0,16.818,58.491,0.029,0.007,35.363,0.572,0.9075
30.69,-81.17,2014.0,1.0,15.705,68.326,0.044,-0.003,35.201,0.543,0.9681666666666666
41.93,-70.11,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.4935
41.85,-70.16,2013.0,2.0,14.86,83.852,0.026,-0.008,35.259,0.526,0.9073333333333332
41.89,-70.29,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.6903333333333334
41.77,-70.47,2011.0,1.0,15.106,79.538,0.034,0.0,35.138,0.661,0.775
41.83,-70.38,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.7838333333333334
30.56,-81.28,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.5405317460317459
41.28,-69.28,2013.0,5.0,16.985,19.013,0.034,0.008,35.194,0.942,0.4557499999999999
44.74,-66.55,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.5633333333333334
31.04,-81.25,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.037000000000000005
41.78,-70.29,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.6966666666666665
42.95,-65.72,2009.0,9.0,23.079,20.454,0.03,0.005,35.023,1.183,0.6974999999999999
41.82,-70.27,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.8285714285714286
30.68,-81.23,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.179
31.08,-81.25,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.5501666666666667
41.97,-70.27,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.599922744738921
47.83,-63.9,2015.0,8.0,24.319,13.806,0.035,0.011,35.011,0.922,0.6912857142857143
30.48,-81.22,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.16564285714285717
41.99,-70.44,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.8025
42.95,-69.1,2002.0,4.0,15.546,27.886,0.038,0.001,35.308,0.846,0.7510674603174601
36.63,-74.85,2013.0,7.0,23.141,11.893,0.035,0.005,34.85,0.902,0.4786666666666667
42.1,-70.2,2012.0,3.0,15.02,59.397,0.029,-0.009,35.169,0.842,0.6659761904761905
42.98,-70.13,2002.0,12.0,16.778,62.725,0.037,-0.036,35.387,0.605,0.05352777777777777
38.22,-75.03,2006.0,9.0,22.957,19.719,0.029,0.01,34.807,0.902,0.1840018315018315
42.68,-69.41,2009.0,5.0,16.963,17.017,0.032,0.007,35.1,1.072,0.2906666666666667
42.2,-66.79,2012.0,7.0,22.98,12.047,0.037,0.007,34.767,0.747,0.025
44.89,-66.64,2011.0,8.0,23.743,13.88,0.038,0.009,34.78,0.864,0.226
30.64,-81.12,2003.0,1.0,15.189,79.976,0.04,-0.012,35.348,0.519,0.09519047619047617
41.96,-69.94,2003.0,4.0,15.157,38.586,0.033,0.005,35.301,1.052,0.6116666666666667
42.07,-70.04,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.6134285714285713
42.18,-69.99,2011.0,9.0,23.337,18.85,0.031,0.005,34.781,1.016,0.6207142857142856
31.05,-81.1,2014.0,1.0,15.705,68.326,0.044,-0.003,35.201,0.543,0.025
31.24,-80.95,2016.0,1.0,16.139,73.567,0.037,-0.009,35.289,0.618,0.19104761904761905
44.81,-66.86,2010.0,8.0,24.312,13.453,0.031,0.006,34.76,0.843,0.32908333333333334
30.08,-81.3,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.7462539682539682
41.87,-70.19,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.5722233044733045
29.17,-80.97,2015.0,1.0,16.241,70.502,0.04,0.003,35.31,0.58,0.503
41.95,-68.73,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.7866666666666666
41.96,-68.69,2017.0,5.0,16.991,20.737,0.036,0.002,35.357,0.91,0.20007142857142857
41.84,-70.27,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.6309880952380952
30.56,-81.23,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.8421666666666667
41.8,-70.16,2010.0,4.0,14.94,30.324,0.034,-0.007,35.276,1.286,0.7158333333333334
42.11,-70.24,2007.0,5.0,16.655,17.194,0.026,0.012,35.163,1.092,0.05583333333333334
41.29,-69.04,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.4498809523809524
30.83,-81.21,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.7965000000000001
41.93,-70.11,2013.0,1.0,15.634,78.116,0.034,-0.011,35.194,0.607,0.08857142857142858
42.64,-69.96,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.9613333333333333
32.22,-80.21,2010.0,1.0,14.997,94.105,0.026,-0.001,35.313,0.655,0.37925180375180373
30.68,-81.21,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.8485227272727272
41.88,-70.52,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.7391666666666665
41.82,-70.39,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.8342380952380951
41.22,-70.16,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.5471190476190477
42.82,-69.15,2011.0,12.0,17.236,57.283,0.032,-0.002,35.086,0.763,0.12333333333333332
32.03,-80.61,2007.0,12.0,16.818,58.491,0.029,0.007,35.363,0.572,0.46930844155844154
42.26,-67.48,2012.0,5.0,17.496,17.414,0.029,-0.003,35.151,0.96,0.0765
31.01,-81.33,2006.0,2.0,14.728,76.855,0.031,-0.019,35.205,0.599,0.039999999999999994
47.62,-63.22,2017.0,6.0,19.72,13.372,0.041,0.007,35.229,0.948,0.9683333333333333
47.43,62.78,2017.0,11.0,19.632,45.014,0.027,0.006,35.222,1.157,0.4381666666666667
41.62,-69.62,2007.0,2.0,14.542,87.923,0.039,-0.017,35.292,0.499,0.333547619047619
42.08,-70.24,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.4648333333333333
31.25,-81.01,2014.0,1.0,15.705,68.326,0.044,-0.003,35.201,0.543,0.5860238095238095
30.93,-81.13,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.6656893939393939
30.56,-81.38,2016.0,2.0,15.263,69.409,0.039,0.005,35.32,0.698,0.6323124098124097
41.81,-70.39,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.725297619047619
41.8,-70.42,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.27149999999999996
42.76,-69.15,2010.0,12.0,16.715,66.812,0.031,-0.022,35.162,0.685,0.93
48.43,-63.83,2017.0,8.0,24.224,14.249,0.036,0.007,34.999,1.04,0.7050476190476189
44.19,-67.86,2010.0,10.0,21.238,30.587,0.029,0.007,34.965,0.877,0.5618571428571428
42.01,-70.59,2006.0,5.0,17.245,14.992,0.03,0.006,35.104,0.961,0.7828333333333333
42.05,-70.53,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.8632500000000001
42.15,-70.34,2015.0,4.0,15.4,42.14,0.037,-0.002,35.3,0.676,0.6535714285714281
41.91,-70.14,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.96
41.84,-70.17,2010.0,3.0,14.056,76.809,0.029,0.005,35.264,0.949,0.058166666666666665
42.45,-68.37,2002.0,6.0,19.332,13.419,0.039,0.005,35.261,0.663,0.7907619047619049
41.29,-68.98,2006.0,5.0,17.245,14.992,0.03,0.006,35.104,0.961,0.4759999999999999
41.92,-70.39,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.44049999999999995
42.07,-70.38,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.18466666666666667
41.73,-68.68,2004.0,3.0,14.367,69.599,0.024,0.013,35.287,0.657,0.15071428571428572
30.26,-81.21,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.6889615556068643
42.08,-70.24,2014.0,5.0,16.934,21.703,0.039,0.005,35.346,1.023,0.6534761904761904
44.02,-68.01,2005.0,9.0,23.275,19.781,0.031,0.014,34.793,0.865,0.9098333333333334
41.19,-68.95,2004.0,5.0,16.709,17.561,0.038,0.001,35.21,1.093,0.7772222222222221
30.59,-81.42,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.8216666666666665
38.26,-74.54,2015.0,2.0,15.272,77.648,0.038,0.006,35.352,0.488,0.08016666666666666
30.49,-81.34,2006.0,12.0,17.128,61.928,0.031,-0.011,35.081,0.655,0.4727499999999999
41.97,-70.2,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.9634642857142857
47.53,62.56,2017.0,11.0,19.632,45.014,0.027,0.006,35.222,1.157,0.9276666666666665
44.72,-66.48,2012.0,8.0,24.898,12.74,0.035,0.007,34.696,0.748,0.5782857142857143
41.78,-70.48,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.8668333333333333
41.81,-70.52,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.9433333333333332
41.84,-70.38,2014.0,4.0,15.464,37.198,0.032,-0.004,35.321,0.813,0.8404642857142859
44.64,-66.45,2015.0,8.0,24.319,13.806,0.035,0.011,35.011,0.922,0.10983333333333334
42.02,-68.52,2007.0,6.0,19.21,12.883,0.038,0.005,35.088,0.827,0.6998333333333332
41.91,-70.22,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.8308012265512265
31.18,-80.75,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.680142857142857
39.97,-71.41,2013.0,7.0,23.141,11.893,0.035,0.005,34.85,0.902,0.5028095238095238
31.27,-81.11,2012.0,1.0,15.816,66.019,0.028,0.004,35.153,0.687,0.6342380952380953
47.6,-64.08,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.4520833333333333
31.18,-81.04,2007.0,1.0,15.679,77.408,0.04,-0.023,35.122,0.694,0.6791309523809522
42.96,-70.17,2010.0,10.0,21.238,30.587,0.029,0.007,34.965,0.877,0.22033333333333333
41.63,-69.71,2011.0,5.0,17.197,15.031,0.031,0.013,35.128,0.956,0.4830714285714285
30.67,-81.15,2004.0,2.0,14.303,94.957,0.024,-0.013,35.294,0.523,0.4041666666666666
29.33,-81.05,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.9466666666666668
30.55,-81.11,2012.0,12.0,17.295,63.837,0.032,-0.002,35.11,0.687,0.5648333333333333
41.84,-70.22,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.8869880952380953
41.81,-70.27,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.24054761904761907
41.87,-68.65,2002.0,7.0,22.082,12.515,0.037,0.008,35.003,0.753,0.8849523809523809
30.43,-81.23,2011.0,2.0,14.459,86.947,0.028,-0.007,35.12,0.638,0.45016666666666666
30.74,-81.13,2013.0,1.0,15.634,78.116,0.034,-0.011,35.194,0.607,0.11550000000000002
42.05,-70.53,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.18152380952380956
42.35,-70.65,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.18991666666666668
41.26,-70.01,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.92
30.69,-81.25,2007.0,3.0,14.319,72.868,0.022,-0.001,35.261,0.692,0.2736406926406925
41.3,-69.06,2012.0,4.0,15.711,28.545,0.034,0.006,35.183,1.004,0.4582499999999998
42.03,-68.98,2011.0,6.0,19.888,12.388,0.034,0.003,34.97,0.906,0.1775
41.99,-70.13,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.7772222222222221
42.07,-70.23,2007.0,4.0,14.753,44.735,0.032,0.001,35.302,1.01,0.9073333333333333
42.06,-70.25,2004.0,4.0,15.067,26.059,0.031,0.007,35.199,1.091,0.8275
41.86,-70.27,2005.0,2.0,14.793,77.596,0.025,-0.009,35.191,0.507,0.89
47.79,-63.92,2017.0,7.0,22.885,12.354,0.038,0.005,34.919,1.028,0.8363311688311686
42.03,-70.26,2003.0,4.0,15.157,38.586,0.033,0.005,35.301,1.052,0.41880952380952363
41.97,-70.38,2009.0,4.0,15.093,33.097,0.03,0.008,35.228,1.135,0.7733333333333333
41.83,-70.47,2013.0,4.0,15.155,44.587,0.023,0.011,35.257,1.059,0.27149999999999996
30.88,-81.21,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.3832619047619048
30.24,-81.32,2005.0,3.0,14.415,94.265,0.024,-0.002,35.237,0.557,0.31448268398268403
41.8,-70.23,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.5943333333333335
42.15,-70.14,2010.0,3.0,14.056,76.809,0.029,0.005,35.264,0.949,0.9113095238095238
41.79,-70.16,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.11375000000000002
42.37,-68.26,2014.0,6.0,19.626,12.849,0.042,0.006,35.154,0.96,0.800222222222222
30.72,-81.04,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.7529879842379842
32.92,-79.11,2006.0,3.0,14.378,84.463,0.024,-0.008,35.185,0.688,0.5175
31.55,-80.92,2009.0,2.0,14.594,84.837,0.034,0.004,35.168,0.556,0.22186904761904758
42.47,-70.73,2017.0,3.0,14.791,83.635,0.027,0.001,35.424,0.556,0.7163324607710829
41.83,-70.29,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.35483333333333333
40.58,-73.51,2007.0,10.0,21.331,30.06,0.027,0.012,35.024,0.906,0.6206428571428572
42.26,-70.26,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.6039166666666665
30.49,-81.39,2006.0,1.0,15.677,68.316,0.031,-0.014,35.152,0.729,0.6853333333333333
29.87,-81.27,2013.0,1.0,15.634,78.116,0.034,-0.011,35.194,0.607,0.8552142857142857
42.04,-70.17,2011.0,4.0,14.972,42.327,0.032,0.009,35.198,0.988,0.5622142857142857
41.9,-70.2,2011.0,3.0,14.289,74.067,0.038,-0.012,35.15,0.764,0.21433333333333338
42.96,-68.96,2012.0,1.0,15.816,66.019,0.028,0.004,35.153,0.687,0.7015714285714286
41.86,-70.52,2015.0,5.0,17.151,20.622,0.04,0.016,35.205,1.104,0.5189999999999998
31.13,-81.12,2007.0,12.0,16.818,58.491,0.029,0.007,35.363,0.572,0.9541666666666667
30.68,-81.4,2014.0,3.0,15.041,58.317,0.035,0.001,35.33,0.586,0.5072460317460318
30.74,-81.31,2009.0,1.0,15.484,72.882,0.039,-0.009,35.229,0.53,0.7073030849869083
30.58,-81.26,2004.0,2.0,14.303,94.957,0.024,-0.013,35.294,0.523,0.95
44.84,-66.53,2016.0,9.0,23.714,20.785,0.033,0.007,35.088,1.115,0.07599999999999998
42.07,-70.38,2017.0,4.0,15.42,40.908,0.034,0.007,35.434,0.827,0.2901190476190475
